category,item,lexer,parser,ast,semantic,hir,mir,ast_interpreter,mir_interpreter,x64_ast,x64_mir,runtime,tests,docs
builtin_functions,EXECGETARRAYELEMENT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,partial,missing,missing
builtin_functions,EXECGETCLASSBASETYPEBYNAME,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECGETCLASSBASETYPENAME,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECGETFFIPOLICYMODE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECGETFFIPOLICYPATH,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECGETFFIRESOLVERMODE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECGETFFIRESOLVERPATH,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECGETVAR,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,implemented,missing,missing
builtin_functions,EXECGETVARADDR,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,partial,missing,missing
builtin_functions,EXECGETVARVALUE,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,implemented,missing,missing
builtin_functions,EXECHANDLEIFEXITREQUEST,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECHASDLLPATHSEGMENTS,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECHASHTEXT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECINFERCALLERCLASS,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECINFERRECEIVERCLASSTYPE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECINVOKECLASSCTORIFPRESENT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,EXECINVOKECLASSDTORIFPRESENT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,EXECINVOKEROUTINEBYINDEX,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECINVOKEROUTINEBYPREPAREDARGS,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECISABSOLUTEDLLPATH,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECISALLOWEDDLLSIGNATURE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECISBUILTINCALLNAME,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECISCLASSDERIVEDFROM,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECISCTORSELFTYPESUPPORTED,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECISDLLCALLINGCONVENTION,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECISEXPRESSIONNODEKIND,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECISROUTINEMETADATANODE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECISSTMTNODE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,implemented,missing,missing
builtin_functions,EXECLABELINDEXOF,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECLISTADD,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECLISTCLEAR,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECLISTGET,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECLISTLEN,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECLISTREMOVE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECLISTSET,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECMAGICOPERATORROUTINENAMEBYSUFFIX,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECMAGICROUTINEDUNDERALIAS,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECNORMALIZEDLLNAME,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECNORMALIZEFFIHASHTOKEN,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECNORMALIZEFFISIGNERTOKEN,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECNORMALIZETYPENAME,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECOPERATORTOKENTOROUTINESUFFIX,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECPARAMDECLTYPENAME,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECPARSEBOUNDRANGE,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECPARSEFFIALLOWLISTLINE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECPOLICYDENYCODE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECPOLICYDENYPHASE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECREADFIELDVALUE,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECREGISTERDEFFNSTATEMENT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECREGISTERROUTINEDEF,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRESOLVEFIELDACCESS,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRESOLVEFIELDPOLICY,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRESOLVEINSTANCEOFOBJECTCLASS,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRESOLVEMAGICROUTINEINHIERARCHY,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRESOLVEMETHODROUTINEINDEX,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRESOLVEMETHODROUTINEINHIERARCHY,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRESOLVEOPERATORROUTINEINHIERARCHY,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRESOLVERUNTIMECLASSBYOBJECTADDR,missing,missing,missing,partial,missing,missing,missing,diagnostic_only,missing,missing,diagnostic_only,implemented,missing
builtin_functions,EXECRESOLVETHISMEIDENTADDR,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRESOLVETHISMEIDENTVALUE,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRESOLVEX86INTEROPTARGET,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECROL32,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECROR32,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECROUTINEINDEXOF,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECROUTINENODEHASRETURNTYPE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECROUTINEPARAMCOUNT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNASSERTSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNASSIGNSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNBLOCKCHILDREN,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNCLASSPROPERTYGETBODY,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNCLASSPROPERTYSETBODY,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNCLOSESTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNCOLORSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNDECLDIRECTIVESTMT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNDELETESTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNDOEACHSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNDOSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNFLOWSTMT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNFOREACHSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNFORSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNGETSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNIFSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNINCDECSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNINPUTFILESTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNINPUTSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNIOFILESTMT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNLOCATESTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNMEMCOPYBSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNMEMCOPYDSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNMEMCOPYWSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNMEMFILLBSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNMEMFILLDSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNMEMFILLWSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNMEMORYCORESTMT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNOPENSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNPOKEBSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNPOKEDSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNPOKESSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNPOKEWSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNPRINTSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNPROGRAMSCOPEDTORS,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNPUTSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNRANDOMIZESTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNSEEKSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNSELECTCASEBODY,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNSELECTELSEBODY,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNSELECTSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNSETNEWOFFSETSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNSTMT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,implemented,diagnostic_only,missing
builtin_functions,EXECRUNTAILSTMT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECRUNTHROWSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNTRYPART,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECRUNTRYSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSETADD,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSETARRAYELEMENT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSETCLEAR,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSETFIND,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSETHAS,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSETLEN,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSETREMOVE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSLOTBLOCKKIND,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSLOTFIND,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSLOTNORMALIZEKIND,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSLOTREADHEADERID,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSLOTREGISTERBLOCK,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSLOTRUNBLOCKBODY,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSLOTRUNCONTROLSTMT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSLOTRUNSTMT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSLOTTARGETINFO,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSLOTTRIGGER,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSLOTTRIGGERPIPEVALUE,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,partial,missing,missing
builtin_functions,EXECSPLITMETHODCALLNAME,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECSTATICFIELDFINDINDEX,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECSTATICFIELDREAD,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECTIMERUNITSCALE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECTRYEVALCALLEXPRASTEXT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECTRYEVALDEFFNCALL,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECTRYEVALOVERLOADEDBINARY,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECTRYEXTRACTDEFFNDECLARATION,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECTRYINVOKEDIRECTX86I32,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECTRYINVOKEMAGICFIELDGET,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECTRYINVOKEMAGICFIELDSET,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECTRYINVOKERESOLVEDX64I32,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECTRYINVOKERESOLVEDX64MIXED,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECTRYINVOKERESOLVEDX86I32,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECTRYPARSEALIASDLLTARGET,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,partial,missing,missing
builtin_functions,EXECTRYREADDLLARGTYPELIST,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECTRYRESOLVEALIASDLLTARGET,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECTRYRESOLVEARRAYACCESS,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,partial,missing,missing
builtin_functions,EXECTRYRESOLVEBINARYRECEIVER,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECTRYRESOLVEMAGICFIELDRECEIVER,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECTRYRESOLVERUNTIMECLASSBYOBJECTADDR,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECTYPEELEMSIZEBYTES,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECVALIDATECLASSCTORSIGNATURE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,EXECVALIDATECLASSDTORSIGNATURE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECVALIDATEDLLMARSHALARG,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECVALUETOFLOAT,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,partial,missing,missing
builtin_functions,EXECVALUETOINTEGER,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,implemented,missing,missing
builtin_functions,EXECVALUETOSTRING,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,implemented,missing,missing
builtin_functions,EXECWRITEFIELDVALUE,missing,missing,missing,missing,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,EXECX64DISPATCHMIXEDINVOKE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXECX64EVALARGS,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,EXIT_STMT,missing,implemented,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,missing
builtin_functions,EXP,partial,implemented,missing,partial,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,missing
builtin_functions,EXPR_STMT,missing,implemented,partial,diagnostic_only,missing,missing,diagnostic_only,missing,missing,missing,diagnostic_only,missing,missing
builtin_functions,F128,partial,implemented,missing,implemented,missing,missing,missing,missing,diagnostic_only,missing,diagnostic_only,implemented,implemented
builtin_functions,F32,partial,implemented,missing,implemented,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,diagnostic_only,implemented,partial
builtin_functions,F64,partial,implemented,missing,implemented,missing,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,missing,partial,implemented,partial
builtin_functions,F80,partial,implemented,missing,partial,missing,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,implemented,implemented,implemented
builtin_functions,FADD,missing,missing,missing,implemented,missing,partial,missing,missing,missing,diagnostic_only,missing,missing,diagnostic_only
builtin_functions,FDIV,missing,missing,missing,implemented,missing,partial,missing,missing,missing,diagnostic_only,missing,missing,diagnostic_only
builtin_functions,FFICALLCHILDAT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFICALLCHILDCOUNT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFICALLCOLLECTENTRIES,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFICALLCOLLECTNODE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFICALLCSTRINGESCAPE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFICALLISDLLCONVENTION,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFICALLNASMSTUBTEXT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFICALLPLANCSV,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFICALLREADDLLENTRY,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFICALLRESOLVERCSV,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFICALLRESOLVERCTEXT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFIESCAPEPOWERSHELLLITERAL,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,FFIEXTRACTHASHFROMDLLPATH,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,FFIEXTRACTSIGNERFROMDLLPATH,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,FFIREADFIRSTNONEMPTYLINE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,FFIRESOLVEDLLPATH,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,FFIRUNPOWERSHELLCAPTURE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,partial,missing,missing
builtin_functions,FFIWRITETEXTFILE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFIX86CALLCHILDAT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFIX86CALLCHILDCOUNT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFIX86CALLCOLLECTENTRIES,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFIX86CALLCOLLECTNODE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFIX86CALLISDLLCONVENTION,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFIX86CALLPLANCSV,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFIX86CALLREADDLLENTRY,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFIX86CLEANUPTYPE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFIX86NASMSTUBTEXT,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFIX86RESOLVERCSV,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FFIX86WRITETEXTFILE,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing
builtin_functions,FIELD_EXPR,missing,implemented,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,missing,diagnostic_only,missing,missing
builtin_functions,FINAL,partial,implemented,missing,partial,missing,missing,missing,missing,missing,missing,partial,implemented,missing
builtin_functions,FIX,partial,implemented,missing,partial,missing,missing,diagnostic_only,missing,diagnostic_only,diagnostic_only,diagnostic_only,partial,diagnostic_only
builtin_functions,FLOAT,missing,missing,missing,implemented,missing,partial,diagnostic_only,diagnostic_only,diagnostic_only,missing,implemented,implemented,partial
builtin_functions,FMUL,missing,missing,missing,implemented,missing,partial,missing,missing,missing,diagnostic_only,missing,missing,diagnostic_only
builtin_functions,FOR,implemented,implemented,implemented,implemented,partial,partial,diagnostic_only,diagnostic_only,diagnostic_only,diagnostic_only,implemented,implemented,diagnostic_only
