category,item,js_policy,wasm_policy,handler,reason,source_parser,source_mir,source_x64_mir,source_runtime,source_tests
builtin_functions,POKEB_STMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only
builtin_functions,POKED_STMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only
builtin_functions,POKES_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,diagnostic_only
builtin_functions,POKEW,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
builtin_functions,POKEW_STMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only
builtin_functions,PRINT,browser_host,host_import,ux.console,console_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
builtin_functions,PRINTLN,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,diagnostic_only,diagnostic_only,partial,missing
builtin_functions,PRINT_SEP_COMMA,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,diagnostic_only,diagnostic_only,missing,missing
builtin_functions,PRINT_SEP_SEMICOLON,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,diagnostic_only,missing,missing
builtin_functions,PRINT_SEP_SPACE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,diagnostic_only,diagnostic_only,missing,missing
builtin_functions,PRINT_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,partial,partial
builtin_functions,PRIVATE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,diagnostic_only,implemented,implemented
builtin_functions,PROGRAM,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,implemented
builtin_functions,PTR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,missing,implemented,implemented
builtin_functions,PUBLIC,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
builtin_functions,PUT_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,partial,diagnostic_only
builtin_functions,RANDOM,browser_file_host,host_import,ux.file,file_builtin,missing,missing,missing,partial,implemented
builtin_functions,RANDOMIZE,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,diagnostic_only,diagnostic_only,implemented
builtin_functions,RANDOMIZE_STMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,diagnostic_only,missing,diagnostic_only,diagnostic_only
builtin_functions,REDIM,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
builtin_functions,REDIM_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,diagnostic_only
builtin_functions,RET,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,partial,diagnostic_only,missing,partial
builtin_functions,RETURN,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
builtin_functions,RETURN_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,diagnostic_only
builtin_functions,RND,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,diagnostic_only,diagnostic_only,implemented
builtin_functions,ROL,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,diagnostic_only,implemented
builtin_functions,ROR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,diagnostic_only,partial
builtin_functions,RTRIM,native_js_string,host_string_import,ux.string,string_builtin,implemented,missing,missing,partial,partial
builtin_functions,SADD,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
builtin_functions,SAVEDEPILOGLABEL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,SEEK_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,partial,diagnostic_only
builtin_functions,SELECT_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,partial,partial
builtin_functions,SETADD,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,implemented
builtin_functions,SETCLEAR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,SETHAS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,SETLEN,js_runtime_structure,host_or_linear_memory,ux.collections,collection_builtin,missing,missing,missing,diagnostic_only,implemented
builtin_functions,SETNEWOFFSET_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,diagnostic_only
builtin_functions,SETREMOVE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,missing
builtin_functions,SETSTRINGSIZE_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,diagnostic_only
builtin_functions,SGN,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,missing,diagnostic_only,diagnostic_only,implemented
builtin_functions,SHL,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
builtin_functions,SHORT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,diagnostic_only,partial
builtin_functions,SHR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,partial,partial
builtin_functions,SIN,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,missing,diagnostic_only,implemented
builtin_functions,SINGLE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,diagnostic_only,missing,partial,partial
builtin_functions,SIZEOF,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,implemented,implemented
builtin_functions,SLOT_CONTROL_STMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,missing,missing,partial,missing
builtin_functions,SLOT_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,missing
builtin_functions,SPACE,native_js_string,host_string_import,ux.string,string_builtin,implemented,missing,missing,partial,implemented
builtin_functions,SQR,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,missing,diagnostic_only,implemented
builtin_functions,SQRT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,missing,partial
builtin_functions,STDCALL,bridge_only,host_import,ux.ffi,ffi_builtin,implemented,partial,missing,partial,implemented
builtin_functions,STORE_FIELD,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,diagnostic_only,missing,missing
builtin_functions,STORE_INDEXED,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,partial,diagnostic_only,missing,missing
builtin_functions,STORE_VAR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,partial,diagnostic_only,diagnostic_only,missing
builtin_functions,STR,native_js_string,host_string_import,ux.string,string_builtin,implemented,diagnostic_only,missing,implemented,implemented
builtin_functions,STRING,native_js_string,host_string_import,ux.string,string_builtin,implemented,partial,diagnostic_only,implemented,implemented
builtin_functions,STRPTR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,implemented
builtin_functions,SUB,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
builtin_functions,SUB_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,partial
builtin_functions,TAN,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,missing,diagnostic_only,implemented
builtin_functions,TERNARY_EXPR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,missing
builtin_functions,THREAD,async_host_runtime,host_import,ux.events,event_builtin,implemented,missing,diagnostic_only,partial,implemented
builtin_functions,THREAD_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,missing
builtin_functions,THREAT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,missing,missing,missing,missing
builtin_functions,THROW_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,partial,partial
builtin_functions,TIMER,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,diagnostic_only,implemented,implemented
builtin_functions,TIMERNORMALIZEUNIT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,TRIGGER_STMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,missing,missing,partial,missing
builtin_functions,TRY_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,implemented
builtin_functions,TYPE_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,diagnostic_only
builtin_functions,U64,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,implemented
builtin_functions,UCASE,native_js_string,host_string_import,ux.string,string_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
builtin_functions,UNARY,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,diagnostic_only
builtin_functions,US,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,partial,missing,missing,implemented,missing
builtin_functions,USING_STMT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,partial
builtin_functions,VAL,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
builtin_functions,VARMAPPINGFINDINDEX,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,VARMAPPINGFORMATRBPREF,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,VARMAPPINGMAKEKEY,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,VARMAPPINGTRYGETLOCALOFFSET,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,VARPTR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
builtin_functions,VMEMINRANGE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,missing
builtin_functions,VMEMPEEKB,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,partial,implemented
builtin_functions,VOID,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,missing
builtin_functions,X64,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,diagnostic_only,partial,implemented
builtin_functions,X64ALIGN16,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64BUILDFIELDPATH,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64BUILTINCALLSYMBOL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64CHILDAT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64CHILDCOUNT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64CLASSROUTINEHASBODY,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64CLASSTYPEID,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64CLASSVTABLELABEL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64CODEGENASSEMBLEOUTPUT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64COLLECTDLLCALLPLAN,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64COMPACTBLANKLINES,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64COMPUTEDIMSLOTCOUNT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64COUNTROUTINEPARAMS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64CREATECSTRINGCONSTANT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64CREATEFLOATCONSTANT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64CSTRINGDBBYTES,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64DLLCALLARGSTARTPOS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64ELEMBYTESFORFLOATKIND,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITADDROFFIELDEXPR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITADDROFINDEXEDGLOBAL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITADDROFINDEXEDLOCAL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITADDROFVAR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITASSIGNSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITBLOCKSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITBUILTINCALL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCALLNODE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCALLNODESPECIAL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCALLNODETOXMM0,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCALLNODETOXMM0AS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCALLSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCLASSDECLMETADATA,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCLASSROUTINENODE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCLASSVTABLE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCLOSESTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCLSSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCOLORSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCOMPOUNDASSIGN,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITCONSTSTMTMETADATA,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITDECLARATIONMETADATA,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITDELETESTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITDIMSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITDLLCALLNODE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITDOEACHSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITDOSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITEXITSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITEXPRSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITEXPRTORAX,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITEXPRTOXMM0,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITEXPRTOXMM0AS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITEXTFPADDROFEXPRTORAX,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITEXTFPASSIGNSTMTCORE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITEXTFPASSIGNTOPREPAREDADDRESS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITEXTFPPRINTEXPR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITEXTFPSTORELITERALTOADDRESS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITFIELDROOTADDRESS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITFLOATBINARYAS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITFOREACHSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITFORSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITFUNCTIONSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITGETSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITGOSUBSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITGOTOSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITIFSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITINCDECSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITINPUTFILESTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITINPUTSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITLABELSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITLOADFIELDEXPR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITLOADFLOATVARTOXMM0,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITLOADFLOATVARTOXMM0AS,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITLOADINDEXEDGLOBAL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITLOADINDEXEDGLOBALXMM,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITLOADINDEXEDLOCAL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITLOADINDEXEDLOCALXMM,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITLOCATESTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITMEMCOPYSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITMEMFILLSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITNEWEXPR,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITNEXTSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITNODE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITOPENSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITPIPEINVOKE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITPOKESSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITPOKESTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITPRINTSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITPROGRAM,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITPUTSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITRANDOMIZESTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITRETURNSTMT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
builtin_functions,X64EMITROUTINECALL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,missing,missing,missing,missing,missing
